name,primary_type,mobile,website,address,rating,reviews,maps_url
WICKER CRAFT (luxury outdoor furniture),furniture_store,9999338125,,"Opposite, Metro Pillar No 191, Metro Station, Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=7887419193223806531&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
librarian,library,9810621708,,"Block B, IFFCO Colony, Sector 17, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=13090172428360952069&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Amway Nutrilite Artistry Dealer Gurgaon DLF,consultant,9818300456,,"H.No.889, 1st Floor, CH Baktawar Singh Road, near IFFCO, Sector 17-B, Block B, Institutional Area, Sector 32, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=7551713620390253832&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BITHI,food_court,8348191937,,"Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=10152054180956384353&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Safari Bag Exclusive Store - Sector 25,store,9958922701,https://stores.safaribags.com/safari-bags/bag-store-in-gurugram/bag-store-in-Sector-25/safari-bag-exclusive-store-in-Sector-25-gurugram--63IH6c/home,"Shop No FF 18, MG Metro Station, nearby Jockey Showroom, DLF Phase 2, Sector 25, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=17673456163501076366&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Family Counselling Marriage,health,9990003332,,"F3JM+Q77, K-3 Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=2773405550118623522&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Radha Tent house,supplier,8383030209,,"Wazirabad devilal Park sec 52 gurgaon . Sector 43, shop.no 301, DLF Phase 1, Sector 25, Gurugram, Haryana 122101, India",,,https://maps.google.com/?cid=3640305925332475197&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Markdraft Pvt. Ltd. Crockery House,store,7829000729,https://www.markdraft.in/,"K2/2, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=10261079287931157729&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
pankaj mahato Shop,tea_store,9650311143,,"On Road, Sector 28, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=6521956881865375744&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dr Arnav Sharma- Psychiatrist (MD),doctor,9540660333,https://mentalhp.me/,"Uma Sanjeevnani Health Centre Pvt. Ltd, 1, Dakshin Marg, opposite Sahara Mall, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002, India",,,https://maps.google.com/?cid=17038435253370789919&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Primedeals-A Real Estate Enterprise - Your Property Our Priority,consultant,9810299636,http://www.primedealsindia.com/,"J5/8 FIRST FLOOR DLF PHASE 2, Dakshin Marg, Heritage City, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=7336054755428723330&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Suhail Khan Shop,grocery_store,8445172969,,"Suhail Khan Shop, near Mg Metro, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=4895142053118817296&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Doctor Chamber,doctor,7738742059,,"Main, Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=10300105652307759229&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Navin Store,child_care_agency,9911384301,,"Haryana5677, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=14533385195669375080&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Youth Sports Academy,sports_club,7087837166,,"K-8A Rd, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002, India",,,https://maps.google.com/?cid=5705307073519500008&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BALWAN SO BHAGWAN ZOMATO SERVICE,restaurant,9350504490,,"Shop No -76, No -2, near Metro Station Gate, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=1475306062233466603&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PRASHANT KUMAR PANDEY SWAP STATION,electronics_store,9718929880,,"Shop No -49, Gate No -2, near Metro Station, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=1715962733692535750&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rajesh Kumar Tiwari Rapido Service,electronics_store,8292398611,,"Shop No 58, near Platina Tower 2 Metro Station Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=6640763563131812041&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
INDU DEVI RAPIDO SERVICE,electronics_store,7701852486,,"Shop No -25, No -2, near Metro Station Gate, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=4079180556428066444&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Chunnu Store,child_care_agency,9140239768,,"Gv Haryana122002, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=1777259021176647661&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Umesh Pratap Store,child_care_agency,8882402098,,"DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11721977901822261320&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mohd Irfan Rider,child_care_agency,9335681561,,"46, Gurgoun, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=16246838229632555238&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MR DHANANJAY SINGH UBER SERVICE,electronics_store,8527640826,,"Shop No -32, No -2, near Metro Station Gate, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=7402767125637586346&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MR SARATH MANDAL UBER SERVICE,electronics_store,7797120938,,"Shop No -47, near Metro Station, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=17939894813341331059&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SHIVA KUMAR BLINKIT STORE,child_care_agency,8252869544,,"Shop No -45, near Metro Station, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=16020599315152933791&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ADITYA SINGH UBER SERVICE,electronics_store,8765340880,,"Shop No -87, near Platina Tower 2 Metro Station Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11393206725153872581&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SOMPRIYA KUMAR MEDICOS,pharmacy,7004880596,,"Shop No 65, near Metro Station, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=9244970171381318565&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SHREE RADHE MILK PARLER & GENERAL STORE,electronics_store,8207419015,,"Shop No. 15, Sikanderpur, Metro, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=15439496424586804059&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SUDHANSHU SWIGGY STORE,restaurant,9236260608,,"Shop No 58, near Metro Station, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=15483395346990660140&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
GOVINDAS RAPIDO SERVICE,electronics_store,8745954219,,"Shop No -43, No -2, near Metro Station Gate, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=9727738347218449578&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rohit Shop,car_wash,8865008929,,"Shop NoG67Sikanderpur, Metro Station, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=9580104470109106299&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hitech Pneumatics,corporate_office,8048601673,,"Shop No. 16, Gangania Complex, Mehrauli-Gurgaon Rd, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11432324488697679109&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Eastman Dealer - Kishan Battery & Auto Electric Works,,6124157887,https://eastman-dealers.eaplworld.com/near-me/gurugram/Sector-26/eastman-dealer-kishan-battery-auto-electric-works-in-Sector-26-gurugram--2oOX7t/home,"Shop No 3, Number 61, Gangania Complex, Mehrauli-Gurgaon Rd, opposite Metro Pillar, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=2963490858000979242&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
V Mobile,,9813848349,,"Metro Pillar Number 61, opposite Sikanderpur Market, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=2468775743176907503&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sandeep Cosmetic,cosmetics_store,9142518538,,"Shop 3, Numberdar Market, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=1491821166257674524&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sai Art 'N' Glass,store,9999185661,,"Gaurav Plaza, 50, Mehrauli-Gurgaon Rd, near Metro Pillar No, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11017243837361004976&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Raja Hotel,restaurant,8851977229,,"Sukanderpur, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=6005344684154006614&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
United plywood and timber,general_contractor,8826359979,,"Gurudrona charya metro station, near Rajendra market, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=10999942321152744785&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FARDEEN STORE,clothing_store,8630635107,,"Shop No 55, Gate No 1, Dronacharya Metro Station, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=6395305245895408420&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Muin Khan Shop,store,7042617494,,"8 Guru Dronacharya Metro, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=2524220491277073598&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Aman Enterprises,clothing_store,8700540771,,"Shop No 55, gate no 1, Dronacharya Metro Station, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=6563275395365817343&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bumpers,child_care_agency,7838522214,https://bumpersbabyco.com/,"Emaar Mgf Capital Tower Tower 1, GF015, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=10831432082185494946&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Uamesh Paan Stall,store,8882848050,,"Shop No 155, near Gurudonachrya Metro, S Block, Sikanderpur, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=4194394019551687770&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Priyanka India Pvt Ltd,consultant,9311260122,http://www.priyankaindia.com/,"Unit GF-15, Emaar Mgf Capital Tower, 1 - Downtown, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=13790576828560488954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Brando Enterprises,corporate_office,9810828696,http://brandoenterprises.com/,"Kh, No. 668, 2, Mehrauli-Gurgaon Rd, Sikanderpur, Ghitorni, New Delhi, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=4729478648270160412&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tirupati Marbles,manufacturer,9818788527,,"opposite Pillar number 9, Arjan Garh, Aya Nagar, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=15392924314866688215&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Professional Comtech,corporate_office,9810070396,http://professionalcomtech.com/,"Metro Station Arjan Garh C-3(concourse, near, Lift No-3, Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=2723119855007408515&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BIM,service,9599791456,https://wstbimsolution.com/,"House no: 59, near Metro Station Arjan Garh, आया नगर, नई दिल्ली, दिल्ली 110047, India",,,https://maps.google.com/?cid=334444343229423723&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jack Rabbit Consultant,consultant,7450005002,https://thejackrabbit.in/,"Khasra No.10,18,2, Mutation 1326, Plot no.91-92, Sector 18, Sarhol, Gurugram, Haryana 122016, India",,,https://maps.google.com/?cid=7159728448849039180&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
TRANSPORT INDIA PASS,fast_food_restaurant,7290000731,,"Shaheed Ripon Katyal Marg, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=15555307316125719225&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
lendhill services & Engineering,,8130756566,,"Lendhill Services & Engineering Behind Sunpharma, Vill, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=13921222356217035231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jitendra Automobile Service,chauffeur_service,7542940702,,"90, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=3105292127625908159&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Chandan Rai,service,7056177239,,"88, Jaipur - Delhi Expy, Sector 18, Sarhol, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=9498209844940639633&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Harsh baker,bakery,7900448541,https://harshrao.com/,"near tikona park, DLF Phase 2, Sector 25, Sarhol, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=7020085316491892027&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MYndfirst,medical_clinic,9990074440,,"5, L-5, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=13813331424840228698&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
KAUZEYA,corporate_office,9810480288,,"j block, 4, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=17026873634260227723&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Studio Didot,service,7838963973,https://didotco.in/,"L-9/11, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=355774099447133013&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SOIN REALTY VENTURES,consultant,9599987786,,"K-9, Phase I, DLF Phase 2, Sector 25, Haryana, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=2823113653753597541&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Odwalls,general_store,9650101238,,"Shop No. 148, Central Arcade, Phase I, DLF Phase 2, Sector 25, Gurugram, Haryana 122008, India",,,https://maps.google.com/?cid=12506619710602183625&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NM jewels shop,jewelry_store,7011833723,,"Delhi DLF phase 2, Central Arcade, Phase I, market, Sector 25, Gurugram, Haryana 122022, India",,,https://maps.google.com/?cid=15668124144927252827&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jobs Infratech,employment_agency,6386954836,,"65, Basement, Akashneem Marg, DLF Phase 2, pin, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=792987362920813170&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
V5 Engineering Services Pvt. Ltd.,corporate_office,9810340058,,"92, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11088943570790385073&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SMC Global Securities Limited,finance,8064170391,https://store.smctradeonline.com/smc-global-securities-limited-stock-broker-dlf-gurugram-484891/Home?utm_source=locator&utm_medium=googleplaces,"No J/6/4, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11342202321872681659&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SHRI SHYAM TAXI SERVICE,taxi_service,9999901285,,"EWS Flat, Oakwood Estate, 108, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122005, India",,,https://maps.google.com/?cid=2655178895760839901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NextWebGen InfoTech Private Limited,service,8860824396,http://www.nextwebgen.com/,"OE-410, OAKWOOD ESTATE OAKWOOD ESTATE CONDOMINIUM ASSOCIATION, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=1492513415475222976&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Optimist Brand Design,service,9225676704,https://optimist.co.in/,"Oakwood Estate B-Block, DLF Phase 2, Sector 25, Shahpur, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=5308517034558491401&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Prasidhi Realty Solutions,consultant,9818967675,https://prasidhirealtysolutions.in/,"2, Basement, Q-5, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=10603619652239784640&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kajaria Tiles Exclusive Showroom - Shiv Madhav Overseas,building_materials_store,8037150991,https://dealers.kajariaceramics.com/,"Rajendra Market, Hanuman Mandir Gali, near Prachin, Nathupur, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=269916746762305224&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Marda lifestyle & Essentials Pvt Ltd,corporate_office,7817801896,http://www.arthadam.com/,"10, Poorvi Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=6749617131362146848&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shree Ram Bhakt Hanuman ji Foundation,corporate_office,7737732147,http://srbhjf.ngo/,"2nd floor, Gaurav plazza, Sikanderpur Rd, opp. metro Pillar no 50, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=15546301222669547278&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok Masala Shop,general_store,8851221430,,"11, DLF City, Sikanderpur, DLF Phase 3, Sector 24, Sikanderpur Ghosi, Gurugram, Haryana 122001, India",,,https://maps.google.com/?cid=4542719009035911168&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Arvend Hospital,hospital,9910297981,,"F4P2+28Q, DLF City, DLF Phase 3, Sector 24, Sikanderpur Ghosi, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=756090744625611457&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tiny Tot Play School & Day Care,school,9667279125,,"S 47 S Block Dlf Phase 3 Sector 24 Gurugram, 9, Road No S 47, S Block, Dlf Phase 3, Sector 24, Gurugram, DLF City, DLF Phase 3, Sector 24, Delhi NCR, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=17457823849063499704&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
shrreenie,buffet_restaurant,9899220835,https://www.instagram.com/shrreenie/,"V28, 13, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=1645270314330465872&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Projector on Rent in Gurgaon I Event Capture,service,7428573845,https://www.eventcapture.in/,"1st Floor, G -13, DLF Phase 3, Guragon, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=15054710513995764141&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mmansha Chadha,astrologer,9810100283,,"W-9/24, 1st Floor, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=15179857836689633098&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sk. Engineering work,service,7827688652,https://sk.engineering.com/,"16, Nathupur Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=18381902013885213809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Obey Me by Mukul Arya,service,9818333089,,"S-7/8, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=14827556841326807616&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gurgaon Industrial Chemicals,,9810119817,,"14, DLF Phase 3, Sector 26, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=9139220060766724790&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sector18 Sarol SarkarischoolGaur Enterprise,school,8178851775,,"129/1, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=9941831762534081582&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
