name,category,staff_potential,phone,website,rating,reviews,address,maps_url
Rakesh Ali Store,child_care_agency,MED,7384282210,,,,"Gurigam 67899, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6093177068525514151&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ram Jeevan Shop,general_store,MED,9650869821,,,,"Sec20, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=10634839581736888536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rampal,store,MED,8849512038,,5,2,"T880, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8485771235076265771&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ravi Paan Shop,store,MED,9971509385,,5,1,"Old Delhi Rd, Udyog Vihar Phase 1, Udyog Vihar, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=15614560871283965778&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Reliance Digital,electronics_store,MED,8071889575,https://www.reliancedigitalstores.in/reliance-digital-ambience-mall-gurgaon-electronics-retail-and-repair-shop-dlf-gurugram-208477/Home,4.8,4203,"2nd Floor, Ambience Mall Delhi Jaipur Highway, NH 8, DLF, near Gurgaon - Delhi Expressway, Ambience Island, Border, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15231178261685393901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Renu Arya designer boutique,clothing_store,MED,9870782500,,5,2,"Part of Lower Basement, K-2/3, Central Arcade, opposite *ICICI BANK*, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16523799301024270079&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Restore Physiotherapy home visit services,physiotherapist,MED,9319494376,,5,7,"Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16382122575253121837&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
RICHLOOK INDIA LIMITED,clothing_store,MED,7496962808,https://www.richlook.in/,4.7,23,"414, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=137492728231611545&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Right One Packers And Movers | Packers and Movers in Gurgaon,moving_company,MED,8368739500,https://rightonepackersmovers.com/,4.9,468,"C-531 Ground floor Satguru farm, gate no 2, opposite Maruti Suzuki, Noble Enclave, Palam Vihar Extension, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=9440482479299377351&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ritu Cosmetic And Gift Gallery,cosmetics_store,MED,8003075425,,,,"Shop No.506 Sahrol, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=12508997051314204192&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rk glass interior designer,store,MED,9871367977,https://rk-glass-interior.grexa.site/,5,5,"Sectar 26, Rajendra Market, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1389390653816142236&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
RMZ Infinity Work,corporate_office,MED,9811415264,,4.4,255,"NH8, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3013742837644472516&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rohit Shop,car_wash,MED,8865008929,,,,"Shop NoG67Sikanderpur, Metro Station, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9580104470109106299&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Royal Vehicle Parts,manufacturer,MED,9716408620,,5,4,"Corrporate Office in Gurgaon, Haryana, 651, Jharoda Kalan, Ambience Island, DLF Phase 3, Sector 24, Delhi, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3856631638174946901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Royal Wood Furniture,manufacturer,MED,9718189498,http://royalswoodfurniture.com/,2.8,63,"Shop No. 6, Shri Ram Market, Dlf Phase 3, Mehrauli Gurugram Road, Garden Estate, Nathupur, Gurugram, Haryana, 122002, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=12493123884747662858&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rufa Beauty,cosmetics_store,MED,9082021558,https://rufabeauty.com/,5,1,"7th Floor, Ambience Mall, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=14817546774539448601&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
RV TELECOM,manufacturer,MED,9311291286,,4.5,2,"HOUSE NO 646, SHOP NO-9, KRISHNA MARKET, opp. SAI PG, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4670664941020998631&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
S H Traders,furniture_store,MED,9911456590,,3.9,7,"Shop No, 22, Mehrauli-Gurgaon Rd, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=15314078942994124456&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
S.S.Electronics & Electrical,service,MED,9891056623,,3,2,"Shop no. 1, U - 37 Road, Balbir Market, Nathupur, DLF Phase - 3, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1308162030030529281&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sabhyata,clothing_store,MED,8800621939,http://www.sabhyataclothing.com/,3.3,12,"First Floor, MGF Metropolitan Mall, Mehrauli-Gurgaon Rd, Heritage City, Sector 25, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=15059100824801195628&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Saburi Overseas ESolutions Pvt. Ltd,corporate_office,MED,9899020276,,3,2,"IDPL Twp, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=13388166010528212754&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Safari Bag Exclusive Store - Sector 25,store,MED,9958922701,https://stores.safaribags.com/safari-bags/bag-store-in-gurugram/bag-store-in-Sector-25/safari-bag-exclusive-store-in-Sector-25-gurugram--63IH6c/home,,,"Shop No FF 18, MG Metro Station, nearby Jockey Showroom, DLF Phase 2, Sector 25, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=17673456163501076366&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Safe And Familier Travel Agency,travel_agency,MED,7988916032,,5,2,"Gate no 1, Maruti Suzuki, Gali no. 9, near Hanuman Mandir, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=13752601926947044511&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sagarika Thakur,food_store,MED,8427774286,,5,1,"52428, Gudgaon, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=1020814794028005478&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sahira Fashion House,clothing_store,MED,9873093282,,3,2,"Plot No.586, 2nd Floor, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4806252832971026909&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sakib Garments,clothing_store,MED,8383856103,,,,"Shop No.3, near Sabji Mandi, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=9750576138399617737&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SalesPoint,corporate_office,MED,9555058555,,5,2,"G36V+G9Q, Gurgaon - Delhi Expy, Rajokri Village, Rajokri, New Delhi, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14892040883859045182&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sanchi Fashion,clothing_store,MED,9889321593,,,,"Shop N 502, Sushant Lok Phase I, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=5661939614059365079&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sandeep Cosmetic,cosmetics_store,MED,9142518538,,,,"Shop 3, Numberdar Market, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1491821166257674524&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sangam Glass & Aluminium Works,hardware_store,MED,9899336930,,5,1,"561, Palam Gurugram Road Shankar Chowk, Dundahera Rd, opposite Shri Hanuman Mandir , Dundahera, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16057617102356268566&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sanjay Enterprises,general_store,MED,9654614892,,5,8,"Shop No 370, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14167366231656997344&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Sanjeev Egg, Bread, Tea stall",store,MED,9410224896,,,,"L-9, near Mother Diary, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13980728534603960236&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sanjna Beauty Parlour,cosmetics_store,MED,8178575097,,,,"near Shiv Mandir, Sikanderpur, Sector 26, Kherki Majra, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13833186792793052554&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sara Telenet,,MED,8826658202,,4.7,3,"Shop no 2 Housing Board Colony Market Saraswati Vihar Near Maruti Vihar Outgate, Close, Metro Station, To, MG Road, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=959294048520387188&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Schneider Electric - Eashaniya Electricals & Paints,service,MED,8071331306,https://retailpavilion-in.se.com/in/en/store/schneider-electric-eashaniya-electricals-paints-electrical-store-gurugram-haryana-122004-100287,4,16,"Shop No 61, Gangania Complex, opposite Metro Piller 61, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3465039996271456884&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sehrawat Electrical Works,service,MED,9818708990,,5,1,"Main Palam Gurgaon Road, Ambience Island, Dundahear, Sector 24, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3673787181835513107&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Seitz India Pvt Ltd,corporate_office,MED,9911919858,,3.5,4,"191, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3033969528124969714&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Selectandyou,clothing_store,MED,9910954060,https://selectandyou.com/,3.7,80,"V, 39/14A, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=15593968979350260556&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SeniorWorld,service,MED,7759077590,https://seniorworld.com/,4.7,445,"A24/21, Deodar Marg Near Qutub Plaza, Sector 26A, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8064732234481948446&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SeoLiving,corporate_office,MED,9961512345,http://seoliving.com/,,,"436, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=17324494289559711105&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Service Repair Centre,service,MED,9643082979,http://appleiphoneservicerepaircenter.in/,4.7,27,"bristal chauk sikanderpur, Office Number- 04, Main Sector Rd, Block H, DLF Phase 1, bristal chowk, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16378588286228876080&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shahabuddin Ansari,car_repair,MED,9334966892,,,,"D Block, Kapas Hera Estate, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=11502708308515857660&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shahrukh Glass Interior,building_materials_store,MED,8601589154,,5,2,"Near Metro Pillar no, Shop No. 3, 49, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=15867320460137418075&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shaik Mastan Clothes,clothing_store,MED,9553783762,,,,"Shop Number 58, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=13819685355887137066&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shaik Mastan Medicine,pharmacy,MED,9111276323,,,,"Shop Number 59, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8814521311330247940&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shankar Mehta,food_store,MED,8010437237,,4.5,11,"Shop No.3, Vijay Senema Road, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10086088996782950108&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sheetal Kumar Thakur Rider,child_care_agency,MED,7258028626,,,,"DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11510218548198306211&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shiv Kumar Sweets,candy_store,MED,9971966271,,3.5,4,"C3/13, Galli No 30, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=15064285996107383694&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shop Number1,general_store,MED,9891539174,,5,1,"Sector 18a, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=623930623928903501&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shop Sanjh,clothing_store,MED,7827219180,https://www.shopsanjh.com/,5,3,"T1, T1/3, 3, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12618010002754019775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shree Ram Bhakt Hanuman ji Foundation,corporate_office,MED,7737732147,http://srbhjf.ngo/,,,"2nd floor, Gaurav plazza, Sikanderpur Rd, opp. metro Pillar no 50, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15546301222669547278&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shree Shahi RO System,electronics_store,MED,9911579856,https://shree-shahi-ro-system.vercel.app/,4.9,41,"Shop No 1, near Des Raj Public School, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=17359189489952871659&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shree Shyam General Store,general_store,MED,8800765439,,4,32,"S-35/1, Nathupur Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=522083899534588831&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shri Balaji Medical Store,pharmacy,MED,9468107003,,5,1,"Shree laxmi Narayan Medicos, Bihari market, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=11016544204402112841&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shri Radhe Rani,clothing_store,MED,9311853216,,,,"border, near Kapashera, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3431145173251877211&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shri Shyam Ji Enterprises,electronics_store,MED,8894915081,,,,"Shimla Road, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=13543441400917509888&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Singh Car Key Point,hardware_store,MED,8851046324,,,,"A Block, DLF Phase 1, Sarhol, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3289207364555544056&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SK Laundry & Drycleaners Gurgaon-Best Laundry Service In Gurgaon,laundry,MED,7291010502,https://www.justdial.com/Delhi/Dry-Cleaners-in-Gurgaon/nct-10173701,3.7,20,"FF-8, 38, U Block, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5996885351998385904&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Skumar Automobile,car_repair,MED,9046393106,,,,"176 Maruti, Gurgaon - Delhi Expy, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=7014367876453031126&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Smart Scrap Dealer - Scrap Buyer and Scrap Dealer in Gurugram,,MED,7082682946,https://smartscrap.in/,4.9,81,"Plot No. 101, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3712454449042180271&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SMC Global Securities Limited,finance,MED,8064170391,https://store.smctradeonline.com/smc-global-securities-limited-stock-broker-dlf-gurugram-484891/Home?utm_source=locator&utm_medium=googleplaces,,,"No J/6/4, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11342202321872681659&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Smile By Design,dental_clinic,MED,9818293593,https://smilebydesign.co/,5,44,"10, V-30, near DLF City Club, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17932255751973518511&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Snesh Boot house,shoe_store,MED,8810656145,,,,"01, Block B, IFFCO Colony, Sector 17, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3710788387339239424&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sofa repair and new sofa Roshan,furniture_store,MED,9971839118,,5,2,"F3MX+G76, Sikanderpur, Nathupur, Sector 26, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=12021144577356214008&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SoftAge Information Technology Limited,corporate_office,MED,9999886622,http://www.softage.net/,4.3,114,"204, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=8806466314826198691&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Solar Fresh,corporate_office,MED,7889145677,http://solarfresh.in/,5,1,"419, IDPL Twp, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4762585745832433740&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SoleLease RealEstate Services,corporate_office,MED,8788079455,,,,"# 20, S Block, DLF Phase 3, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12031323731364686205&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Somya Goyal,clothing_store,MED,9560880443,https://somyagoyal.com/,4.6,9,"ground floor, Plot no 414, Udyog Vihar Phase 3 Rd, Udyog Vihar III, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=1866202833770708685&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sony Hardware & Bartan Bhandar,hardware_store,MED,9899675592,,4.5,2,"Lane Number V-37, Balveer Market, U Block, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6133226773022220179&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SPREADING SMILES GYAN KENDRA slum school Nathupur Jhuggies Gurgaon Gurugram Haryana India,school,MED,9811611402,,4.9,11,"S 34 Lane DLF Phase 3 Nathupur Behind G D Goenka school, behind park Nathupur, Sector 24 on MG Road Neelakant hospital road, St Stephan Hospital, road, opp. wine shop, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=11618479142893984989&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sr luxury flower decoration,florist,MED,9217760205,https://sr-luxury-flower.grexa.site/,5,18,"Cyber City sector road, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5338674266355678747&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SRI Ram Store,general_store,MED,8637552567,,,,"Government Middle School, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Sikanderpur Ghosi, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17433197720459421966&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sriram Cables Private Limited,corporate_office,MED,8875028951,https://www.sriramcables.com/,5,1,"378-379, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16542285923336500060&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Subodh General Store,general_store,MED,9315219317,,4,2,"Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=7610487635143240325&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SUBTRACT,corporate_office,MED,9871948555,http://www.subtract.in/,5,5,"414, Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4979045188477740258&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sumanth College,university,MED,9946984540,,,,"Phase-2, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=1615298132691909648&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SUNIL COMPUTER EDUCATION CENTRE,,MED,9250910070,,3.9,7,"SHOP IN 503, near OLD CHOPAL, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=16212665837795058434&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sunil flower s decoration,store,MED,9871075030,,5,1,"Gauri Shankar Mandir, N-12 Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=993086540696616067&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
